ssp,year,ar6_model,ar6_scenario,GDP_AR6_raw_trillion,GDP_AR6_variable,GDP_AR6_unit_native,GHG_AR6_GtCO2e,GHG_AR6_variable,GHG_AR6_unit_native,GDP_world,GDP_model_basis,GHG_world_Gt,GHG_model_basis,s_NATO_GDP,bloc_split_basis,GDP_NATO,GDP_nonNATO,economy_GHG_intensity,economy_GHG_intensity_2025,intensity_multiplier_q,analysis
SSP5-8.5,2026,MIGRATION 1.0,SSP5-8.5_zeromig,151.357011624834,GDP|PPP,billion US$2010/yr,65.79210477029503,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,151.357011624834,AR6 World GDP level and trajectory (unrebased),65.79210477029503,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,75.95094843334171,75.4060631914923,0.4346815787653946,0.4479329394859057,0.9704166415273685,SA1_AR6_fixed_split
SSP5-8.5,2027,MIGRATION 1.0,SSP5-8.5_zeromig,158.86358283723416,GDP|PPP,billion US$2010/yr,67.00330121011756,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,158.86358283723416,AR6 World GDP level and trajectory (unrebased),67.00330121011756,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,79.7177458677241,79.14583696951006,0.42176627275721645,0.4479329394859057,0.941583517482057,SA1_AR6_fixed_split
SSP5-8.5,2028,MIGRATION 1.0,SSP5-8.5_zeromig,166.7424434517702,GDP|PPP,billion US$2010/yr,68.23637709713807,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,166.7424434517702,AR6 World GDP level and trajectory (unrebased),68.23637709713807,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,83.67135812409829,83.07108532767192,0.40923220077961286,0.4479329394859057,0.913601489654434,SA1_AR6_fixed_split
SSP5-8.5,2029,MIGRATION 1.0,SSP5-8.5_zeromig,175.0120572110772,GDP|PPP,billion US$2010/yr,69.44699868380943,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,175.0120572110772,AR6 World GDP level and trajectory (unrebased),69.44699868380943,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,87.82105030851855,87.19100690255866,0.39681265274226973,0.4479329394859057,0.885875133893241,SA1_AR6_fixed_split
SSP5-8.5,2030,MIGRATION 1.0,SSP5-8.5_zeromig,183.69180356957398,GDP|PPP,billion US$2010/yr,70.65116392546554,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,183.69180356957398,AR6 World GDP level and trajectory (unrebased),70.65116392546554,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,92.17654703121222,91.51525653836175,0.38461794458186666,0.4479329394859057,0.8586507279935566,SA1_AR6_fixed_split
SSP5-8.5,2031,MIGRATION 1.0,SSP5-8.5_zeromig,192.3472811262712,GDP|PPP,billion US$2010/yr,72.19747313056408,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,192.3472811262712,AR6 World GDP level and trajectory (unrebased),72.19747313056408,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,96.5198656691629,95.82741545710832,0.3753495901154341,0.4479329394859057,0.8379593395078831,SA1_AR6_fixed_split
SSP5-8.5,2032,MIGRATION 1.0,SSP5-8.5_zeromig,201.41060100515517,GDP|PPP,billion US$2010/yr,73.73274308815951,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,201.41060100515517,AR6 World GDP level and trajectory (unrebased),73.73274308815951,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,101.06783958438687,100.3427614207683,0.36608173909511493,0.4479329394859057,0.8172690749540954,SA1_AR6_fixed_split
SSP5-8.5,2033,MIGRATION 1.0,SSP5-8.5_zeromig,210.9009805583224,GDP|PPP,billion US$2010/yr,75.19736489940942,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,210.9009805583224,AR6 World GDP level and trajectory (unrebased),75.19736489940942,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,105.83011204416619,105.07086851415622,0.3565529411022079,0.4479329394859057,0.7959962522770151,SA1_AR6_fixed_split
SSP5-8.5,2034,MIGRATION 1.0,SSP5-8.5_zeromig,220.8385426511057,GDP|PPP,billion US$2010/yr,76.63049363405406,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,220.8385426511057,AR6 World GDP level and trajectory (unrebased),76.63049363405406,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,110.81678070232485,110.02176194878086,0.3469978234511338,0.4479329394859057,0.7746646715675443,SA1_AR6_fixed_split
SSP5-8.5,2035,MIGRATION 1.0,SSP5-8.5_zeromig,231.244358329465,GDP|PPP,billion US$2010/yr,78.03757733775319,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,231.244358329465,AR6 World GDP level and trajectory (unrebased),78.03757733775319,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,116.03841900972554,115.20593931973946,0.3374680269023873,0.4479329394859057,0.7533896196374855,SA1_AR6_fixed_split
SSP5-8.5,2036,MIGRATION 1.0,SSP5-8.5_zeromig,240.72811483684964,GDP|PPP,billion US$2010/yr,78.74413274777001,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,240.72811483684964,AR6 World GDP level and trajectory (unrebased),78.74413274777001,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,120.79736802513115,119.93074681171849,0.3271081684876643,0.4479329394859057,0.7302614736551581,SA1_AR6_fixed_split
SSP5-8.5,2037,MIGRATION 1.0,SSP5-8.5_zeromig,250.6008176439028,GDP|PPP,billion US$2010/yr,80.40832264953174,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,250.6008176439028,AR6 World GDP level and trajectory (unrebased),80.40832264953174,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,125.75149029371042,124.84932735019237,0.32086217198137745,0.4479329394859057,0.7163174299028604,SA1_AR6_fixed_split
SSP5-8.5,2038,MIGRATION 1.0,SSP5-8.5_zeromig,260.8784181538368,GDP|PPP,billion US$2010/yr,81.91958879702197,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,260.8784181538368,AR6 World GDP level and trajectory (unrebased),81.91958879702197,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,130.9087902295953,129.96962792424148,0.31401443391424966,0.4479329394859057,0.7010300119358162,SA1_AR6_fixed_split
SSP5-8.5,2039,MIGRATION 1.0,SSP5-8.5_zeromig,271.5775219662541,GDP|PPP,billion US$2010/yr,83.31621659714449,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,271.5775219662541,AR6 World GDP level and trajectory (unrebased),83.31621659714449,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,136.27760052266632,135.29992144358778,0.3067861286675164,0.4479329394859057,0.6848929864805567,SA1_AR6_fixed_split
SSP5-8.5,2040,MIGRATION 1.0,SSP5-8.5_zeromig,282.7154157069408,GDP|PPP,billion US$2010/yr,84.69148965244209,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,282.7154157069408,AR6 World GDP level and trajectory (unrebased),84.69148965244209,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,141.86659560174292,140.8488201051979,0.2995644557997227,0.4479329394859057,0.6687707676589579,SA1_AR6_fixed_split
SSP5-8.5,2041,MIGRATION 1.0,SSP5-8.5_zeromig,292.8311588771492,GDP|PPP,billion US$2010/yr,86.27002436633171,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,292.8311588771492,AR6 World GDP level and trajectory (unrebased),86.27002436633171,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,146.9426755245535,145.88848335259573,0.29460671021871815,0.4479329394859057,0.6577027145108806,SA1_AR6_fixed_split
SSP5-8.5,2042,MIGRATION 1.0,SSP5-8.5_zeromig,303.30884997874205,GDP|PPP,billion US$2010/yr,87.83472081737825,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,303.30884997874205,AR6 World GDP level and trajectory (unrebased),87.83472081737825,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,152.20038091933276,151.1084690594093,0.2895883876238175,0.4479329394859057,0.6464994245705153,SA1_AR6_fixed_split
SSP5-8.5,2043,MIGRATION 1.0,SSP5-8.5_zeromig,314.16143974631484,GDP|PPP,billion US$2010/yr,89.41546869930593,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,314.16143974631484,AR6 World GDP level and trajectory (unrebased),89.41546869930593,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,157.6462104647008,156.51522928161404,0.2846163067355079,0.4479329394859057,0.6353993681781097,SA1_AR6_fixed_split
SSP5-8.5,2044,MIGRATION 1.0,SSP5-8.5_zeromig,325.4023423002487,GDP|PPP,billion US$2010/yr,90.98603013298624,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,325.4023423002487,AR6 World GDP level and trajectory (unrebased),90.98603013298624,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,163.2868953662648,162.1154469339839,0.27961086416837605,0.4479329394859057,0.6242248326039306,SA1_AR6_fixed_split
SSP5-8.5,2045,MIGRATION 1.0,SSP5-8.5_zeromig,337.04545172695816,GDP|PPP,billion US$2010/yr,92.55115472069208,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,337.04545172695816,AR6 World GDP level and trajectory (unrebased),92.55115472069208,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,169.12940767658762,167.91604405037054,0.2745954714608288,0.4479329394859057,0.613028083569793,SA1_AR6_fixed_split
SSP5-8.5,2046,MIGRATION 1.0,SSP5-8.5_zeromig,347.51518409717266,GDP|PPP,billion US$2010/yr,94.06576279174041,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,347.51518409717266,AR6 World GDP level and trajectory (unrebased),94.06576279174041,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,174.38311937996124,173.13206471721142,0.2706810150932502,0.4479329394859057,0.6042891496301027,SA1_AR6_fixed_split
SSP5-8.5,2047,MIGRATION 1.0,SSP5-8.5_zeromig,358.3101405442649,GDP|PPP,billion US$2010/yr,95.57210505492849,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,358.3101405442649,AR6 World GDP level and trajectory (unrebased),95.57210505492849,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,179.80002852511214,178.51011201915279,0.266730115172729,0.4479329394859057,0.5954688562954449,SA1_AR6_fixed_split
SSP5-8.5,2048,MIGRATION 1.0,SSP5-8.5_zeromig,369.4404235901001,GDP|PPP,billion US$2010/yr,97.07250148891433,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,369.4404235901001,AR6 World GDP level and trajectory (unrebased),97.07250148891433,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,185.38520455751225,184.05521903258787,0.2627554953126022,0.4479329394859057,0.5865956087403791,SA1_AR6_fixed_split
SSP5-8.5,2049,MIGRATION 1.0,SSP5-8.5_zeromig,380.9164495738606,GDP|PPP,billion US$2010/yr,98.57139136284125,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,380.9164495738606,AR6 World GDP level and trajectory (unrebased),98.57139136284125,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,191.14387439616326,189.77257517769732,0.25877430988636796,0.4479329394859057,0.5777077037097655,SA1_AR6_fixed_split
SSP5-8.5,2050,MIGRATION 1.0,SSP5-8.5_zeromig,392.7489584002411,GDP|PPP,billion US$2010/yr,100.07325949968876,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,392.7489584002411,AR6 World GDP level and trajectory (unrebased),100.07325949968876,"AR6 World GHG, unrebased",0.5018,Fixed original NATO GDP share = 0.5018,197.081427325241,195.6675310750001,0.2548021003220752,0.4479329394859057,0.5688398370847934,SA1_AR6_fixed_split
