year,analysis,ssp,scenario_code,scenario,s_mil_2025_assumed,GDP_world,GDP_NATO,GDP_nonNATO,s_NATO_GDP,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,economy_GHG_intensity,intensity_multiplier_q,E_mil_Gt,E_rest_Gt,E_world_Gt,E_world_AR6_Gt,s_mil,GDP_model_basis,bloc_split_basis,ar6_model,ar6_scenario,world_GHG_minus_AR6_Gt,E_mil_S0_Gt,E_world_S0_Gt,incremental_E_mil_vs_S0_Gt,incremental_E_world_vs_S0_Gt,cum_E_mil_Gt,cum_incremental_E_mil_vs_S0_Gt,cum_incremental_E_world_vs_S0_Gt
2034,SA1_AR6_fixed_split,SSP3-7.0,S2,"NATO→3.5%, nonNATO→3.5%",0.033,160.48742143348534,80.53258807532295,79.95483335816239,0.5018,0.034591224067421655,0.034386097646015426,2.785720798842865,2.7493347071246634,5.535055505967529,0.6035105064147404,0.4534535040427769,0.45720492910207605,0.9129658438459339,3.3404641514401603,70.26369328955154,73.6041574409917,73.37564013827166,0.04538417757336878,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.2285173027200358,2.421396124562965,73.37564013827165,0.9190680268771954,0.22851730272005,27.428228481270498,4.272232016945058,1.0622488309420675
2035,SA1_AR6_fixed_split,SSP3-7.0,S2,"NATO→3.5%, nonNATO→3.5%",0.033,163.48530554016915,82.03692632005688,81.44837922011227,0.5018,0.03499999999999057,0.03499999999998584,2.8712924212012174,2.8506932727027765,5.721985693903994,0.5968024762618647,0.4484133601749985,0.4521230880771702,0.9028182120417322,3.4148952312568674,70.74318036462678,74.15807559588364,73.91548119606098,0.046048865262712145,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.2425943998226643,2.439210879470012,73.91548119606098,0.9756843517868554,0.2425943998226643,30.843123712527365,5.247916368731913,1.3048432307647317
2025,SA1_AR6_fixed_split,SSP3-7.0,S3,"NATO→5%, nonNATO→3.5%",0.033,131.57368822870808,66.02367675316572,65.55001147554236,0.5018,0.027,0.022985547972701727,1.7826392723354743,1.5067029333822277,3.289342205717702,0.6610439048545443,0.49668178398938956,0.5007908370110185,1.0,2.1743996160704895,63.71649784061101,65.8908974566815,65.8908974566815,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.0,2.1743996160704895,65.8908974566815,0.0,0.0,2.1743996160704895,0.0,0.0
2026,SA1_AR6_fixed_split,SSP3-7.0,S3,"NATO→5%, nonNATO→3.5%",0.033,134.8941946705815,67.6899068856978,67.2042877848837,0.5018,0.02817523080613562,0.023599450326672138,1.907178749750364,1.585984251318742,3.493163001069106,0.6553251689882162,0.4923849560307732,0.4964584613547093,0.9913489318571261,2.2891576339789967,64.6998912009911,66.9890488349701,66.96936433183951,0.03417211729066967,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.019684503130591224,2.2099890229507038,66.96936433183951,0.07916861102829298,0.019684503130591224,4.463557250049487,0.07916861102829298,0.019684503130591224
2027,SA1_AR6_fixed_split,SSP3-7.0,S3,"NATO→5%, nonNATO→3.5%",0.033,138.29850026089372,69.39818743091647,68.90031282997725,0.5018,0.029889421405294894,0.024494887749248,2.074271668886302,1.6877054286583646,3.7619770975446665,0.6496442600139989,0.4881165496764079,0.49215474243484764,0.9827550866790704,2.443946827724016,65.66950349195406,68.11345031967808,68.06426277502585,0.03588053191041999,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.04918754465222719,2.246120671575853,68.06426277502585,0.1978261561481629,0.04918754465222719,6.907504077773503,0.2769947671764559,0.06887204778281841
2028,SA1_AR6_fixed_split,SSP3-7.0,S3,"NATO→5%, nonNATO→3.5%",0.033,141.78871982682614,71.14957960910137,70.63914021772477,0.5018,0.03223517646908584,0.025720233909322272,2.2935192544006537,1.8168552095532955,4.110374463953949,0.6436538653828238,0.4836156082557813,0.4876165646839574,0.9736930643426066,2.6456584118948117,66.58339673631497,69.22905514820978,69.13852847289309,0.03821601213870137,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.09052667531669556,2.2815714396054716,69.13852847289307,0.36408697228934006,0.09052667531670977,9.553162489668313,0.6410817394657959,0.15939872309952818
2029,SA1_AR6_fixed_split,SSP3-7.0,S3,"NATO→5%, nonNATO→3.5%",0.033,145.36702156715262,72.9451714223972,72.42185014475542,0.5018,0.03517969004118492,0.027258352042179364,2.5661885206410338,1.974100286791702,4.540288807432736,0.6372354275564843,0.4787930524064649,0.48275411178521543,0.9639835158856827,2.89323287943432,67.42686123845579,70.32009411789011,70.17652737951302,0.04114375721090301,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.1435667383770891,2.315825403523929,70.17652737951302,0.5774074759103907,0.1435667383770891,12.446395369102634,1.2184892153761866,0.3029654614766173
2030,SA1_AR6_fixed_split,SSP3-7.0,S3,"NATO→5%, nonNATO→3.5%",0.033,149.0356283991709,74.78607833070396,74.24955006846693,0.5018,0.03849999999998644,0.028992773986343784,2.8792640157310885,2.1527004237227785,5.031964439453867,0.6306305973322774,0.47383044881143144,0.4777504525244526,0.953992000684192,3.173310740207571,68.23332072452327,71.40663146473084,71.20183890997005,0.04444000053097215,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.20479255476078606,2.3496606840290117,71.20183890997006,0.8236500561785594,0.20479255476077185,15.619706109310204,2.042139271554746,0.5077580162373891
2031,SA1_AR6_fixed_split,SSP3-7.0,S3,"NATO→5%, nonNATO→3.5%",0.033,151.81959450515436,76.18307252268646,75.6365219824679,0.5018,0.041820309958787966,0.0307271959305082,3.1859997065115704,2.3240982304574818,5.510097936969052,0.6237120856202252,0.46863215757168436,0.47250915577289787,0.9435259610440949,3.436714676238667,68.56533504997563,72.0020497262143,71.73614842941417,0.04773078946094833,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.26590129680012353,2.3672928981706676,71.73614842941416,1.0694217780679995,0.26590129680013774,19.056420785548873,3.1115610496227455,0.7736593130375269
2032,SA1_AR6_fixed_split,SSP3-7.0,S3,"NATO→5%, nonNATO→3.5%",0.033,154.65556473500078,77.60616238402339,77.04940235097739,0.5018,0.04476482353088705,0.032265314063365295,3.474026164030172,2.4860231652488816,5.9600493292790535,0.617120501606805,0.46367950664629404,0.46751553152030684,0.9335544841648541,3.678068631685991,68.94706322384147,72.62513185552746,72.30387854965711,0.050644570794070864,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.32125330587034284,2.3860279921386844,72.3038785496571,1.2920406395473067,0.32125330587035705,22.73448941723486,4.403601689170053,1.094912618907884
2033,SA1_AR6_fixed_split,SSP3-7.0,S3,"NATO→5%, nonNATO→3.5%",0.033,157.54451051896345,79.05583537841586,78.48867514054758,0.5018,0.04711057859467799,0.033490660223439564,3.7243661459627853,2.628637550520007,6.3530036964827925,0.6102942219388422,0.4585505148522614,0.46234410752942595,0.9232279693632921,3.8772014479195542,69.3289432947377,73.20614474265726,72.83977611205042,0.052962786956602385,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.36636863060684277,2.4037126116976637,72.8397761120504,1.4734888362218905,0.366368630606857,26.61169086515442,5.877090525391942,1.461281249514741
2034,SA1_AR6_fixed_split,SSP3-7.0,S3,"NATO→5%, nonNATO→3.5%",0.033,160.48742143348534,80.53258807532295,79.95483335816239,0.5018,0.04882476919383726,0.034386097646015426,3.931985025360014,2.7493347071246634,6.681319732484678,0.6035105064147404,0.4534535040427769,0.45720492910207605,0.9129658438459339,4.032246655270625,69.74391575947847,73.7761624147491,73.37564013827166,0.05465514230196,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.40052227647743166,2.421396124562965,73.37564013827165,1.6108505307076602,0.40052227647744587,30.64393752042504,7.4879410560996025,1.8618035259921868
2035,SA1_AR6_fixed_split,SSP3-7.0,S3,"NATO→5%, nonNATO→3.5%",0.033,163.48530554016915,82.03692632005688,81.44837922011227,0.5018,0.049999999999972886,0.03499999999998584,4.1018463160006196,2.8506932727027765,6.952539588703396,0.5968024762618647,0.4484133601749985,0.4521230880771702,0.9028182120417322,4.149292842846833,70.19138355778335,74.34067640063019,73.91548119606098,0.05581456940862135,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP3-7.0_zeromig,0.42519520456920645,2.439210879470012,73.91548119606098,1.7100819633768212,0.42519520456920645,34.793230363271874,9.198023019476423,2.2869987305613932
2025,SA1_AR6_fixed_split,SSP5-8.5,S0,Baseline,0.033,144.2051385147961,72.36213850672468,71.84300000807141,0.5018,0.027,0.022985547972701727,1.9537777396815663,1.651350723188336,3.605128462869902,0.5912714801213955,0.4442575922901239,0.4479329394859057,1.0,2.1316096422688586,62.462621941635945,64.5942315839048,64.5942315839048,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,2.1316096422688586,64.5942315839048,0.0,0.0,2.1316096422688586,0.0,0.0
2026,SA1_AR6_fixed_split,SSP5-8.5,S0,Baseline,0.033,151.357011624834,75.95094843334171,75.4060631914923,0.5018,0.027,0.022985547972701727,2.050675607700226,1.733249682920624,3.78392529062085,0.5737796839703209,0.431114960683217,0.4346815787653946,0.9704166415273685,2.171139457419736,63.620965312875285,65.79210477029503,65.79210477029503,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,2.171139457419736,65.79210477029503,0.0,0.0,4.302749099688595,0.0,0.0
2027,SA1_AR6_fixed_split,SSP5-8.5,S0,Baseline,0.033,158.86358283723416,79.7177458677241,79.14583696951006,0.5018,0.027,0.022985547972701727,2.1523791384285507,1.8192104325023033,3.971589570930854,0.5567314800395258,0.4183056264166444,0.42176627275721645,0.941583517482057,2.2111089399338795,64.79219227018368,67.00330121011756,67.00330121011756,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,2.2111089399338795,67.00330121011756,0.0,0.0,6.513858039622474,0.0,0.0
2028,SA1_AR6_fixed_split,SSP5-8.5,S0,Baseline,0.033,166.7424434517702,83.67135812409829,83.07108532767192,0.5018,0.027,0.022985547972701727,2.2591266693506538,1.9094344169436015,4.168561086294256,0.540186505029089,0.4058743981065494,0.40923220077961286,0.913601489654434,2.251800444205557,65.98457665293252,68.23637709713807,68.23637709713807,0.03300000000000001,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,2.251800444205557,68.23637709713807,0.0,0.0,8.76565848382803,0.0,0.0
2029,SA1_AR6_fixed_split,SSP5-8.5,S0,Baseline,0.033,175.0120572110772,87.82105030851855,87.19100690255866,0.5018,0.027,0.022985547972701727,2.3711683583300007,2.0041330719469292,4.37530143027693,0.5237927016197961,0.39355675405310236,0.39681265274226973,0.885875133893241,2.291750956565711,67.1552477272437,69.44699868380941,69.44699868380943,0.03300000000000001,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,-1.4210854715202004e-14,2.291750956565711,69.44699868380941,0.0,0.0,11.057409440393743,0.0,0.0
2030,SA1_AR6_fixed_split,SSP5-8.5,S0,Baseline,0.033,183.69180356957398,92.17654703121222,91.51525653836175,0.5018,0.027,0.022985547972701727,2.48876676984273,2.1035283193966197,4.59229508923935,0.507695686848064,0.3814621050365795,0.38461794458186666,0.8586507279935566,2.331488409540363,68.31967551592517,70.65116392546554,70.65116392546554,0.03300000000000001,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,2.331488409540363,70.65116392546554,0.0,0.0,13.388897849934105,0.0,0.0
2031,SA1_AR6_fixed_split,SSP5-8.5,S0,Baseline,0.033,192.3472811262712,96.5198656691629,95.82741545710832,0.5018,0.027,0.022985547972701727,2.6060363730673983,2.2026456550893823,4.808682028156781,0.49546145895237304,0.37226979860679466,0.3753495901154341,0.8379593395078831,2.382516613308615,69.81495651725547,72.19747313056408,72.19747313056408,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,2.382516613308615,72.19747313056408,0.0,0.0,15.77141446324272,0.0,0.0
2032,SA1_AR6_fixed_split,SSP5-8.5,S0,Baseline,0.033,201.41060100515517,101.06783958438687,100.3427614207683,0.5018,0.027,0.022985547972701727,2.7288316687784455,2.306433356350434,5.035265025128879,0.48322789560555174,0.3630779914922832,0.36608173909511493,0.8172690749540954,2.433180521909264,71.29956256625024,73.73274308815951,73.73274308815951,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,2.433180521909264,73.73274308815951,0.0,0.0,18.204594985151985,0.0,0.0
2033,SA1_AR6_fixed_split,SSP5-8.5,S0,Baseline,0.033,210.9009805583224,105.83011204416619,105.07086851415622,0.5018,0.027,0.022985547972701727,2.857413025192487,2.415111488765573,5.27252451395806,0.47064988225491444,0.3536273785085488,0.3565529411022079,0.7959962522770151,2.4815130416805107,72.71585185772892,75.19736489940944,75.19736489940942,0.03299999999999999,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,1.4210854715202004e-14,2.4815130416805107,75.19736489940944,0.0,0.0,20.686108026832496,0.0,0.0
2034,SA1_AR6_fixed_split,SSP5-8.5,S0,Baseline,0.033,220.8385426511057,110.81678070232485,110.02176194878086,0.5018,0.027,0.022985547972701727,2.992053078962771,2.528910487314872,5.520963566277643,0.45803712695549664,0.34415066182281684,0.3469978234511338,0.7746646715675443,2.528806289923784,74.10168734413028,76.63049363405406,76.63049363405406,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,2.528806289923784,76.63049363405406,0.0,0.0,23.21491431675628,0.0,0.0
2035,SA1_AR6_fixed_split,SSP5-8.5,S0,Baseline,0.033,231.244358329465,116.03841900972554,115.20593931973946,0.5018,0.027,0.022985547972701727,3.1330373132625895,2.6480716449740354,5.781108958236625,0.4454577955111513,0.3346990584765216,0.3374680269023873,0.7533896196374855,2.575240052145855,75.46233728560733,78.03757733775319,78.03757733775319,0.032999999999999995,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,2.575240052145855,78.03757733775319,0.0,0.0,25.790154368902133,0.0,0.0
2025,SA1_AR6_fixed_split,SSP5-8.5,S1,"NATO→3.5%, nonNATO holds",0.033,144.2051385147961,72.36213850672468,71.84300000807141,0.5018,0.027,0.022985547972701727,1.9537777396815663,1.651350723188336,3.605128462869902,0.5912714801213955,0.4442575922901239,0.4479329394859057,1.0,2.1316096422688586,62.462621941635945,64.5942315839048,64.5942315839048,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,2.1316096422688586,64.5942315839048,0.0,0.0,2.1316096422688586,0.0,0.0
2026,SA1_AR6_fixed_split,SSP5-8.5,S1,"NATO→3.5%, nonNATO holds",0.033,151.357011624834,75.95094843334171,75.4060631914923,0.5018,0.02740877593256891,0.022985547972701727,2.0817225274755584,1.733249682920624,3.8149722103961823,0.5737796839703209,0.431114960683217,0.4346815787653946,0.9704166415273685,2.188953549236678,63.607580521277015,65.79653407051369,65.79210477029503,0.03326852364124213,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.0044293002186606145,2.171139457419736,65.79210477029503,0.017814091816942046,0.0044293002186606145,4.320563191505537,0.017814091816942046,0.0044293002186606145
2027,SA1_AR6_fixed_split,SSP5-8.5,S1,"NATO→3.5%, nonNATO holds",0.033,158.86358283723416,79.7177458677241,79.14583696951006,0.5018,0.028005016140972137,0.022985547972701727,2.2324967597475283,1.8192104325023033,4.051707192249832,0.5567314800395258,0.4183056264166444,0.42176627275721645,0.941583517482057,2.25571294182804,64.75867861841083,67.01439156023886,67.00330121011756,0.03366012716537749,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.011090350121307324,2.2111089399338795,67.00330121011756,0.04460400189416047,0.011090350121307324,6.576276133333577,0.06241809371110252,0.015519650339967939
2028,SA1_AR6_fixed_split,SSP5-8.5,S1,"NATO→3.5%, nonNATO holds",0.033,166.7424434517702,83.67135812409829,83.07108532767192,0.5018,0.028820930945768986,0.022985547972701727,2.4114864346333436,1.9094344169436015,4.320920851576945,0.540186505029089,0.4058743981065494,0.40923220077961286,0.913601489654434,2.334103133320665,65.92273772490276,68.25684085822343,68.23637709713807,0.034195885774567863,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MIGRATION 1.0,SSP5-8.5_zeromig,0.020463761085352417,2.251800444205557,68.23637709713807,0.08230268911510796,0.020463761085352417,8.910379266654243,0.14472078282621048,0.035983411425320355
