year,analysis,ssp,scenario_code,scenario,s_mil_2025_assumed,GDP_world,GDP_NATO,GDP_nonNATO,s_NATO_GDP,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,economy_GHG_intensity,intensity_multiplier_q,E_mil_Gt,E_rest_Gt,E_world_Gt,E_world_AR6_Gt,s_mil,GDP_model_basis,bloc_split_basis,ar6_model,ar6_scenario,world_GHG_minus_AR6_Gt,E_mil_S0_Gt,E_world_S0_Gt,incremental_E_mil_vs_S0_Gt,incremental_E_world_vs_S0_Gt,cum_E_mil_Gt,cum_incremental_E_mil_vs_S0_Gt,cum_incremental_E_world_vs_S0_Gt
2035,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,205.16132208938131,102.94995142445156,102.21137066492976,0.5018,0.027,0.022985547972701727,2.779648688460192,2.349384363774341,5.129033052234533,0.13133749111224877,0.09868170466631279,0.0994980993274612,0.3757266622063547,0.6736343329122831,19.739527270490235,20.413161603402518,20.41316160340252,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,-3.552713678800501e-15,0.6736343329122831,20.413161603402518,0.0,0.0,10.101464302263906,0.0,0.0
2036,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,212.66303869714082,106.71431281822527,105.94872587891555,0.5018,0.027,0.022985547972701727,2.881286446092082,2.4352895213364385,5.316575967428521,0.11859772125270186,0.08910955435226318,0.08984675852477415,0.3392810809327357,0.6305337946039015,18.476550890362812,19.107084684966715,19.10708468496671,0.032999999999999995,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,3.552713678800501e-15,0.6305337946039015,19.107084684966715,0.0,0.0,10.731998096867807,0.0,0.0
2037,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,220.4390553117926,110.61631795545753,109.82273735633507,0.5018,0.027,0.022985547972701727,2.986640584797353,2.5243357979974617,5.510976382794815,0.10660081160840337,0.08009555930483767,0.0807581906124268,0.3049606536178034,0.5874745551606704,17.214784692132373,17.802259247293044,17.80225924729304,0.032999999999999995,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,3.552713678800501e-15,0.5874745551606704,17.802259247293044,0.0,0.0,11.319472652028477,0.0,0.0
2038,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,228.49940170355023,114.66099977484151,113.83840192870872,0.5018,0.027,0.022985547972701727,3.0958469939207207,2.616638048668035,5.712485042588756,0.09530994139357714,0.0716120538675906,0.07220450105574026,0.27266004437595254,0.5444566146208203,15.954228676919193,16.498685291540014,16.49868529154001,0.03299999999999999,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,3.552713678800501e-15,0.5444566146208203,16.498685291540014,0.0,0.0,11.863929266649297,0.0,0.0
2039,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,236.85447438082582,118.8535752442984,118.00089913652742,0.5018,0.027,0.022985547972701727,3.209046531596057,2.7123153279245886,5.921361859520646,0.08468997249295648,0.06363263667497196,0.06415907007042158,0.24227873105883407,0.5014799730036451,14.69488284528863,15.196362818292275,15.196362818292279,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,-3.552713678800501e-15,0.5014799730036451,15.196362818292275,0.0,0.0,12.365409239652942,0.0,0.0
2040,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,245.51504999999977,123.1994520899999,122.31559790999988,0.5018,0.027,0.022985547972701727,3.3263852064299972,2.811491043569997,6.137876249999994,0.0747073762279647,0.05613211562738296,0.056596497142397506,0.21372079575006994,0.45854463024943865,13.436747195491128,13.895291825740566,13.895291825740568,0.032999999999999995,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,-1.7763568394002505e-15,0.45854463024943865,13.895291825740566,0.0,0.0,12.82395386990238,0.0,0.0
2041,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,252.1412108463452,126.52445960269603,125.61675124364916,0.5018,0.027,0.022985547972701727,3.4161604092727926,2.887369861885837,6.30353027115863,0.06941674567897126,0.052156948773554944,0.05258844369619035,0.19858550619713214,0.43757055771271536,12.822143312369569,13.259713870082285,13.259713870082283,0.032999999999999995,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,1.7763568394002505e-15,0.43757055771271536,13.259713870082285,0.0,0.0,13.261524427615097,0.0,0.0
2042,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,258.9462039376452,129.93920513591036,129.00699880173482,0.5018,0.027,0.022985547972701727,3.5083585386695795,2.96529655977155,6.47365509844113,0.06435498209347672,0.04835374334451592,0.04875377431323994,0.18410495292365664,0.41661195793952316,12.207992828106633,12.624604786046156,12.624604786046156,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,0.41661195793952316,12.624604786046156,0.0,0.0,13.67813638555462,0.0,0.0
2043,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,265.9348557446994,133.44611061269018,132.48874513200923,0.5018,0.027,0.022985547972701727,3.603044986542635,3.0453264070748505,6.648371393617485,0.05951364740783708,0.04471615931886438,0.0450860965210887,0.17025499655054005,0.39566883095610145,11.594295743471214,11.989964574427315,11.989964574427317,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,-1.7763568394002505e-15,0.39566883095610145,11.989964574427315,0.0,0.0,14.07380521651072,0.0,0.0
2044,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,273.11212299904514,137.04766332092086,136.06445967812428,0.5018,0.027,0.022985547972701727,3.700286909664863,3.1275161653112655,6.827803074976129,0.05488459063219802,0.04123807237089005,0.04157923532742275,0.157012318951437,0.37474117668732765,10.981052056261996,11.355793232949324,11.355793232949324,0.032999999999999995,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,0.37474117668732765,11.355793232949324,0.0,0.0,14.448546393198049,0.0,0.0
2045,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,280.48309620854303,140.7464176774469,139.73667853109612,0.5018,0.027,0.022985547972701727,3.8001532772910664,3.2119241279225093,7.012077405213576,0.05045993858791459,0.037913566911043826,0.0382272262029656,0.14435439675462647,0.35382899524078054,10.368261769631356,10.722090764872137,10.722090764872137,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,0.35382899524078054,10.722090764872137,0.0,0.0,14.80237538843883,0.0,0.0
2046,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,288.05300326784055,144.54499703980238,143.50800622803817,0.5018,0.027,0.022985547972701727,3.9027149200746645,3.2986101616213497,7.201325081696014,0.046233253818362935,0.034737806093517454,0.03502519228663859,0.1322628138622381,0.33294069033059503,9.756171137869254,10.089111828199849,10.08911182819985,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,-1.7763568394002505e-15,0.33294069033059503,10.089111828199849,0.0,0.0,15.135316078769424,0.0,0.0
2047,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,295.82721316627885,148.44609556683872,147.38111759944013,0.5018,0.027,0.022985547972701727,4.008044580304645,3.387635748852326,7.395680329156971,0.04219596766766665,0.03170435177516213,0.03196664217247474,0.12071305730052176,0.3120678880495058,9.14453478011734,9.456602668166845,9.456602668166845,0.032999999999999995,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,0.3120678880495058,9.456602668166845,0.0,0.0,15.447383966818931,0.0,0.0
2048,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,303.81123979587244,152.45248012956878,151.35875966630365,0.5018,0.027,0.022985547972701727,4.116216963498357,3.4790640313984538,7.595280994896811,0.03834098942175769,0.028807876278818718,0.02904620410739219,0.10968484215077766,0.29121058828061586,8.533352692950167,8.824563281230784,8.824563281230784,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,0.29121058828061586,8.824563281230784,0.0,0.0,15.738594555099546,0.0,0.0
2049,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,312.0107458620589,156.56699227358118,155.44375358847773,0.5018,0.027,0.022985547972701727,4.227308791386692,3.572959855164781,7.800268646551473,0.034661471706081456,0.02604323476284442,0.02625869068642535,0.09915857963325612,0.2703687909922782,7.922624875440395,8.192993666432672,8.192993666432672,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,0.2703687909922782,8.192993666432672,0.0,0.0,16.008963346091825,0.0,0.0
2050,SA1_AR6_fixed_split,SSP1-1.9,S0,Baseline,0.033,320.4315469000001,160.79255023442008,159.63899666558004,0.5018,0.027,0.022985547972701727,4.341398856329342,3.669389816170661,8.010788672500004,0.031150802577824883,0.023405459279531207,0.02359909286198855,0.08911535448482234,0.2495424964297235,7.312351334774019,7.561893831203743,7.561893831203742,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,8.881784197001252e-16,0.2495424964297235,7.561893831203743,0.0,0.0,16.258505842521547,0.0,0.0
2025,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,138.56683200039697,69.53283629779921,69.03399570259776,0.5018,0.027,0.022985547972701727,1.8773865800405787,1.5867842199693458,3.4641708000099243,0.34955595203439743,0.26264227320688605,0.26481511517757383,1.0,1.2109215220072294,35.48367005396942,36.694591575976645,36.694591575976645,0.033,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,1.2109215220072294,36.694591575976645,0.0,0.0,1.2109215220072294,0.0,0.0
2026,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,144.59391012503605,72.55722410074308,72.03668602429296,0.5018,0.02740877593256891,0.022985547972701727,1.988704697666456,1.655802702405838,3.644507400072294,0.31718477030701875,0.23831987015298148,0.24029149265683242,0.9073934185958498,1.1559822425741606,33.59104335555366,34.74702559812782,34.74468649303279,0.03326852364124212,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0023391050950323233,1.1465746542700819,34.74468649303279,0.009407588304078729,0.0023391050950323233,2.36690376458139,0.009407588304078729,0.0023391050950323233
2027,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,150.8831409610859,75.71316013427291,75.16998082681299,0.5018,0.028005016140972137,0.022985547972701727,2.120348271644321,1.727823200401779,3.8481714720461,0.28691996641145184,0.2155801146230567,0.2173636109177666,0.820812704637391,1.1041172295049744,31.69781557604485,32.801932805549825,32.796504345916006,0.03366012716537748,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.005428459633819216,1.082284643415228,32.796504345916006,0.021832586089746364,0.005428459633819216,3.4710209940863646,0.031240174393825093,0.007767564728851539
2028,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,157.44592705596344,79.00636619668245,78.43956085928099,0.5018,0.028820930945768986,0.022985547972701727,2.277037024430722,1.8029762890886598,4.080013313519382,0.2586415561198641,0.19433285529752028,0.19594057281807886,0.7399146105640133,1.055260992398416,29.80403592288236,30.859296915280776,30.850045135218938,0.03419588577456787,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.009251780061838133,1.018051489462225,30.850045135218938,0.037209502936190963,0.009251780061838133,4.52628198648478,0.06844967733001606,0.017019344790689672
2029,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,164.2941669202464,82.44281296057964,81.85135395966675,0.5018,0.029845109579542582,0.022985547972701727,2.4605147868542327,1.8813982230705095,4.341913009924742,0.23223592436260723,0.17449272638589058,0.17593630633530852,0.6643741095266902,1.0083481813619026,27.91050487638025,28.918853057742155,28.90530888038478,0.0348681940929171,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.013544177357374565,0.9538751930526976,28.905308880384776,0.054472988309204995,0.013544177357378118,5.534630167846683,0.12292266563922105,0.03056352214806779
2030,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,171.44027659999995,86.02873079787997,85.41154580211997,0.5018,0.030999999999995285,0.022985547972701727,2.6668906547338733,1.9632311834572393,4.630121838191113,0.20759550117052517,0.15597890414288876,0.1572693190685797,0.5938834683326951,0.9611924634798773,26.01886513965262,26.980057603132497,26.962295561810947,0.035626034518483715,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.017762041321550015,0.8897557535397612,26.962295561810944,0.07143670994011608,0.017762041321553568,6.49582263132656,0.19435937557933713,0.04832556346962136
2031,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,177.7089843520823,89.1743683478749,88.5346160042074,0.5018,0.03215489042044799,0.022985547972701727,2.867392042538583,2.035016663409435,4.902408705948018,0.19052470098680738,0.14315259196133856,0.14433689468697528,0.5450477952898914,0.9340299528158673,24.737709211707248,25.671739164523114,25.64996295935584,0.03638358690192068,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0217762051672743,0.8464487776587428,25.649962959355843,0.08758117515712449,0.021776205167270746,7.429852584142427,0.2819405507364616,0.0701017686368921
2032,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,184.20690718512637,92.43502602549641,91.77188115962996,0.5018,0.033179069054221584,0.022985547972701727,3.066908111528715,2.1094269769397562,5.176335088468472,0.17440891003352915,0.1310438352777177,0.132127962146613,0.49894418624108205,0.9027989607480978,23.46085279951,24.363651760258097,24.338883259701028,0.037055157807695326,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.024768500557069473,0.8031831475701341,24.338883259701028,0.09961581317796375,0.024768500557069473,8.332651544890526,0.3815563639144254,0.09487026919396158
2033,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,190.94242634059682,95.81490953771149,95.12751680288534,0.5018,0.03399498385901843,0.022985547972701727,3.2572263031878133,2.1865581009967103,5.443784404184523,0.15920167728578036,0.11961773266149932,0.12060733127710635,0.45543975537888826,0.8666596079283485,22.188926960220954,23.0555865681493,23.02905646851484,0.0375900047204011,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.02653009963446351,0.7599588634609895,23.02905646851484,0.106700744467359,0.02653009963446351,9.199311152818874,0.4882571083817844,0.12140036882842509
2034,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,197.92422951976133,99.31837837301624,98.60585114674508,0.5018,0.034591224067421655,0.022985547972701727,3.43554428031397,2.2665095219225946,5.7020538022365646,0.14485865154634198,0.10884096040816839,0.10974140268662272,0.41440762402491554,0.8259918248366809,20.921646216843097,21.747638041679778,21.72048257316767,0.03798076017513494,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.027155468512109593,0.7167759249145329,21.72048257316767,0.10921589992214797,0.027155468512109593,10.025302977655555,0.5974730083039324,0.14855583734053468
2035,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,205.16132208938131,102.94995142445156,102.21137066492976,0.5018,0.03499999999999057,0.022985547972701727,3.603248299854834,2.349384363774341,5.952632663629175,0.13133749111224877,0.09868170466631279,0.0994980993274612,0.3757266622063547,0.7818038395538784,19.6582530568753,20.440056896429176,20.41316160340252,0.038248613666552835,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.026895293026655054,0.6736343329122831,20.413161603402518,0.1081695066415953,0.026895293026658607,10.807106817209434,0.7056425149455277,0.1754511303671933
2036,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,212.66303869714082,106.71431281822527,105.94872587891555,0.5018,0.035,0.022985547972701727,3.7350009486378846,2.4352895213364385,6.170290469974323,0.11859772125270186,0.08910955435226318,0.08984675852477415,0.3392810809327357,0.7317823892062175,18.40047677149689,19.132259160703107,19.10708468496671,0.038248613666559,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.025174475736395863,0.6305337946039015,19.107084684966715,0.10124859460231606,0.02517447573639231,11.53888920641565,0.8068911095478437,0.2006256061035856
2037,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,220.4390553117926,110.61631795545753,109.82273735633507,0.5018,0.035,0.022985547972701727,3.871571128441014,2.5243357979974617,6.395906926438476,0.10660081160840337,0.08009555930483767,0.0807581906124268,0.3049606536178034,0.6818088693301503,17.1439056852933,17.825714554623453,17.80225924729304,0.038248613666559,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.023455307330412012,0.5874745551606704,17.802259247293044,0.0943343141694799,0.02345530733040846,12.220698075745801,0.9012254237173236,0.22408091343399406
2038,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,228.49940170355023,114.66099977484151,113.83840192870872,0.5018,0.035,0.022985547972701727,4.013134992119453,2.616638048668035,6.629773040787488,0.09530994139357714,0.0716120538675906,0.07220450105574026,0.27266004437595254,0.6318832799701732,15.88853979938009,16.520423079350262,16.49868529154001,0.038248613666559,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.021737787810252485,0.5444566146208203,16.498685291540014,0.08742666534935295,0.021737787810248932,12.852581355715975,0.9886520890666766,0.245818701244243
2039,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,236.85447438082582,118.8535752442984,118.00089913652742,0.5018,0.035,0.022985547972701727,4.159875133550444,2.7123153279245886,6.872190461475032,0.08468997249295648,0.06363263667497196,0.06415907007042158,0.24227873105883407,0.5820056211486784,14.634379114320295,15.216384735468973,15.196362818292279,0.038248613666559,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.02002191717669355,0.5014799730036451,15.196362818292275,0.08052564814503327,0.0200219171766971,13.434586976864653,1.0691777372117097,0.2658406184209401
2040,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,245.51504999999977,123.1994520899999,122.31559790999988,0.5018,0.035,0.022985547972701727,4.311980823149996,2.811491043569997,7.123471866719994,0.0747073762279647,0.05613211562738296,0.056596497142397506,0.21372079575006994,0.5321758927963726,13.38142362837156,13.913599521167933,13.895291825740568,0.038248613666558996,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.018307695427365545,0.45854463024943865,13.895291825740566,0.07363126254693392,0.01830769542736732,13.966762869661025,1.1428089997586437,0.2841483138483074
2041,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,252.1412108463452,126.52445960269603,125.61675124364916,0.5018,0.035,0.022985547972701727,4.428356086094361,2.887369861885837,7.315725947980198,0.06941674567897126,0.052156948773554944,0.05258844369619035,0.19858550619713214,0.5078338875879923,12.769350274304774,13.277184161892766,13.259713870082283,0.038248613666558996,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.017470291810482763,0.43757055771271536,13.259713870082285,0.07026332987527695,0.017470291810480987,14.474596757249017,1.2130723296339208,0.3016186056587884
2042,SA1_AR6_fixed_split,SSP1-1.9,S1,"NATO→3.5%, nonNATO holds",0.033,258.9462039376452,129.93920513591036,129.00699880173482,0.5018,0.035,0.022985547972701727,4.547872179756863,2.96529655977155,7.513168739528412,0.06435498209347672,0.04835374334451592,0.04875377431323994,0.18410495292365664,0.48350983969762,12.157728452302376,12.641238291999995,12.624604786046156,0.038248613666559,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.01663350595383939,0.41661195793952316,12.624604786046156,0.06689788175809686,0.01663350595383939,14.958106596946637,1.2799702113920175,0.3182521116126278
