ssp,ar6_model,ar6_scenario,GDP_variable,GDP_unit_native,GHG_variable,GHG_unit_native,GDP_AR6_2025_trillion,GDP_AR6_2050_trillion,GHG_AR6_2025_GtCO2e,GHG_AR6_2050_GtCO2e
SSP1-1.9,IMAGE 3.0.1,SSP1-19,GDP|PPP,billion US$2010/yr,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,138.56683200039697,320.4315469000001,36.694591575976645,7.561893831203742
SSP1-2.6,IMAGE 3.0.1,SSP1-26,GDP|PPP,billion US$2010/yr,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,138.56683200039697,320.4315469000001,49.23475156002892,25.608485831016143
SSP2-4.5,MESSAGE-GLOBIOM 1.0,SSP2-45,GDP|PPP,billion US$2010/yr,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,132.3421461836991,253.91454000000022,54.74682152369081,53.604714126269315
SSP3-7.0,MIGRATION 1.0,SSP3-7.0_zeromig,GDP|PPP,billion US$2010/yr,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,131.57368822870808,198.4222019706341,65.8908974566815,79.44292267671723
SSP5-8.5,MIGRATION 1.0,SSP5-8.5_zeromig,GDP|PPP,billion US$2010/yr,AR6 climate diagnostics|Infilled|Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,144.2051385147961,392.7489584002411,64.5942315839048,100.07325949968876
