year,scenario_code,scenario,s_mil_2025_assumed,g_world,d_mil,d_rest,epsilon,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,E_mil_Gt,E_rest_Gt,E_world_Gt,s_mil,analysis,GDP_valuation,GDP_world_2025_calibrated,s_NATO_GDP_2025_calibrated,m_nonNATO_2025_calibrated,cum_E_mil_Gt,E_mil_S0_Gt,incremental_E_mil_vs_S0_Gt,cum_incremental_E_mil_vs_S0_Gt
2028,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.028820930945768986,0.023992067003357848,2.2196153410900115,3.66636510938815,5.885980450478161,0.5531338453883193,0.24368833747877003,3.2557350004534573,54.572480154716516,57.82821515516997,0.05630011218083371,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,12.485283300830218,3.1781650663305676,0.0775699341228897,0.13630268472465046
2029,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.029845109579542582,0.023992067003357848,2.367446183471039,3.7763560626697954,6.143802246140835,0.5476025069344361,0.24125145410398233,3.3643615120961408,55.62795817093627,58.992319683032406,0.057030500413832876,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,15.849644812926359,3.2407749181372805,0.12358659395886029,0.25988927868351075
2030,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.030999999999995285,0.023992067003357848,2.532828919148413,3.889646744549889,6.422475663698302,0.5421264818650917,0.23883893956294247,3.4817941364249303,56.70129225977048,60.183086396195414,0.05785336620165493,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,19.331438949351288,3.3046181840245836,0.17717595240034667,0.4370652310838574
2031,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.03215489042044799,0.023992067003357848,2.7060039174013046,4.006336146886386,6.712340064287691,0.5367052170464408,0.2364505501673131,3.6025479310930457,57.795327057418234,61.397874988511276,0.05867544978986898,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,22.933986880444337,3.3697191622498686,0.23282876884317716,0.6698939999270346
2032,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.033179069054221584,0.023992067003357848,2.8759597794411387,4.126526231292978,7.002486010734117,0.5313381648759764,0.23408604466563993,3.7206880665131625,58.91311383755294,62.633801904066104,0.059403835523380875,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,26.6546749469575,3.4361026297461916,0.2845854367669709,0.9544794366940055
2033,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.03399498385901843,0.023992067003357848,3.035083724174398,4.250322018231768,7.285405742406166,0.5260247832272167,0.23174518421898355,3.832303976371523,60.05682066713368,63.8891246435052,0.059983666981749846,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,30.48697892332902,3.5037938515521923,0.32851012481933095,1.2829895615133364
2034,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.034591224067421655,0.023992067003357848,3.180965740408872,4.377831678778721,7.558797419187593,0.5207645353949445,0.2294277323767937,3.9363536261477323,61.22736062538931,65.16371425153704,0.06040714025221305,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,34.423332549476754,3.57281859042777,0.36353503571996226,1.6465245972332987
2035,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.03499999999999057,0.023992067003357848,3.3151129522967597,4.509166629142082,7.824279581438842,0.515556890040995,0.22713345505302576,4.0338612478178675,62.42474542215839,66.45860666997626,0.060697349070970345,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,38.45719379729462,3.643203116659197,0.3906581311586703,2.037182728391969
2036,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,3.4145663408665827,4.644441628016344,8.059007968882927,0.5104013211405851,0.22486212050249552,4.113328314400349,63.654512906974695,67.76784122137505,0.060697349070977055,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,42.57052211169497,3.714974218057383,0.39835409634296637,2.4355368247349354
2037,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,3.5170033310925803,4.783774876856835,8.300778207949415,0.5052973079291793,0.22261349929747054,4.194360882194037,64.90850681124209,69.10286769343612,0.06069734907097707,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,46.764882993889,3.788159210153114,0.4062016720409227,2.841738496775858
2038,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,3.622513431025358,4.9272881231625405,8.549801554187898,0.5002443348498874,0.22038736430449582,4.276989791573258,66.18720439542358,70.46419418699683,0.06069734907097704,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,51.04187278546227,3.86278594659313,0.4142038449801282,3.2559423417559863
2039,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,3.731188833956119,5.075106766857417,8.806295600813536,0.49524189150138853,0.21818349066145087,4.361246490467252,67.49109232201342,71.85233881248067,0.060697349070977055,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,55.40311927592952,3.9388828297410146,0.42236366072623754,3.678306002482224
2040,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,3.843124498974802,5.227359969863138,9.07048446883794,0.4902894725863747,0.21600165575483637,4.4471630463294565,68.82066684075707,73.26782988708652,0.06069734907097706,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,59.85028232225898,4.016478821486912,0.43068422484254487,4.108990227324769
2041,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,3.958418233944047,5.384180768959033,9.34259900290308,0.48538657786051087,0.213841639197288,4.534772158342148,70.17643397751999,74.71120613586214,0.06069734907097706,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,64.38505448060113,4.095603454270204,0.4391687040719434,4.548158931396712
2042,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,4.077170780962368,5.545706192027804,9.622876972990174,0.4805327120819058,0.21170322280531512,4.624107169861488,71.55890972687715,76.18301689673864,0.060697349070977055,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,69.0091616504626,4.176286842319327,0.4478203275421606,4.995979258938872
2043,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,4.199485904391239,5.712077377788639,9.911563282179879,0.47572738496108674,0.20958619057726197,4.715202081107759,72.96862024849662,77.68382232960438,0.060697349070977055,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,73.72436373157036,4.258559693113019,0.4566423879947399,5.452621646933613
2044,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,4.325470481522976,5.883439699122298,10.208910180645274,0.47097011111147585,0.20749032867148937,4.808091562105582,74.40610206739201,79.2141936294976,0.06069734907097704,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,78.53245529367595,4.342453319067346,0.465638243038236,5.918259889971848
2045,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,4.455234595968666,6.059942890095968,10.515177486064633,0.4662604100003611,0.20541542538477445,4.902810965879063,75.87190227811962,80.77471324399869,0.06069734907097706,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,83.43526625955501,4.427999649452973,0.47481131642608965,6.393071206397938
2046,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,4.588891633847726,6.241741176798847,10.830632810646573,0.4615978059003575,0.2033612711309267,4.9993963419068805,77.36657875299858,82.36597509490545,0.060697349070977076,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,88.4346626014619,4.515231242547196,0.4841650993596849,6.877236305757624
2047,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,4.726558382863159,6.428993412102813,11.155551794965973,0.45698182784135394,0.20132765841961744,5.097884449842447,78.89070035443267,83.98858480427512,0.06069734907097707,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,93.53254705130433,4.604181298025377,0.49370315181707003,7.370939457574693
2048,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,4.868355134349053,6.621863214465898,11.49021834881495,0.45241200956294036,0.19931438183542127,5.198312773504342,80.44484715141499,85.64315992491933,0.060697349070977055,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,98.73085982480868,4.694883669596476,0.503429103907866,7.874368561482559
2049,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,5.014405788379524,6.820519110899873,11.834924899279397,0.4478878894673109,0.19732123801706702,5.300719535142376,82.02961064029786,87.33033017544024,0.06069734907097704,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,104.03157935995105,4.787372877887526,0.51334665725485,8.387715218737409
2050,S1,"NATO→3.5%, nonNATO holds",0.055,0.03,0.01,0.01,0.0,0.035,0.023992067003357848,5.16483796203091,7.025134684226869,12.189972646257779,0.4434090105726379,0.19534802563689638,5.4051437099846815,83.64559396991173,89.05073767989641,0.06069734907097705,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,109.43672306993574,4.881684123581911,0.5234595864027707,8.91117480514018
2025,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.027,0.023992067003357848,1.9029255750000003,3.3552434500000006,5.258169025000001,0.570065356543003,0.2511476745609034,2.9975,51.5025,54.5,0.055,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,2.9975,2.9975,0.0,0.0
2026,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.02740877593256891,0.024554539262902658,1.9896876489842874,3.536921213525879,5.526608862510167,0.564364702977573,0.2486361978152944,3.119022969163773,52.48957652407469,55.608599493238465,0.056088860312747485,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,6.116522969163773,3.05655075,0.06247221916377299,0.06247221916377299
2027,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.028005016140972137,0.02537496079590349,2.093959683141443,3.7647505113249418,5.858710194466385,0.5587210559477973,0.24614983583714145,3.2733847463443833,53.48268570918394,56.756070455528324,0.057674619121302104,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,9.389907715508157,3.1167647997750003,0.15661994656938294,0.21909216573315593
2028,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.028820930945768986,0.026497652733675,2.2196153410900115,4.049258008900724,6.268873349990735,0.5531338453883193,0.24368833747877003,3.4675260223327307,54.47917362060187,57.946699642934604,0.059839922613358416,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,12.857433737840887,3.1781650663305676,0.28936095600216305,0.508453121735319
2029,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.029845109579542582,0.02790691395582153,2.367446183471039,4.39255374256505,6.759999926036089,0.5476025069344361,0.24125145410398233,3.7017929063739654,55.47929958464604,59.18109249102001,0.06255026310870598,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,16.559226644214853,3.2407749181372805,0.46101798823668494,0.9694711099720039
2030,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.030999999999995285,0.029496033501672438,2.532828919148413,4.7819619156139215,7.314790834762334,0.5421264818650917,0.23883893956294247,3.965541820828722,56.48817265055763,60.45371447138635,0.06559633027521695,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,20.524768465043575,3.3046181840245836,0.6609236368041382,1.6303947467761422
2031,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.03215489042044799,0.031085153047523344,2.7060039174013046,5.1907812806774185,7.896785198078723,0.5367052170464408,0.2364505501673131,4.238245813703962,57.515264353890345,61.75351016759431,0.06863165838187477,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,24.763014278747537,3.3697191622498686,0.8685266514540935,2.4989213982302356
2032,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.033179069054221584,0.032494414269669876,2.8759597794411387,5.588891229568796,8.464851009009935,0.5313381648759764,0.23408604466563993,4.497698401075897,58.57079459924908,63.06849300032498,0.07131450566057954,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,29.260712679823435,3.4361026297461916,1.061595771329705,3.5605171695599407
2033,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.03399498385901843,0.03361710620744138,3.035083724174398,5.955448802419834,8.990532526594233,0.5260247832272167,0.23174518421898355,4.729242923398973,59.661665746415295,64.39090866981427,0.07344581744683451,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,33.989955603222406,3.5037938515521923,1.2254490718467803,4.785966241406721
2034,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.034591224067421655,0.03443752774044221,3.180965740408872,6.283814556696128,9.464780297105,0.5207645353949445,0.2294277323767937,4.92892191403711,60.790075295759735,65.71899720979684,0.0749999562273045,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,38.91887751725952,3.57281859042777,1.3561033236093398,6.142069565016061
2035,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.03499999999999057,0.03499999999998703,3.3151129522967597,6.578042316980288,9.893155269277049,0.515556890040995,0.22713345505302576,5.100484363321158,61.95483453910449,67.05531890242565,0.07606382978720952,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,44.019361880580675,3.643203116659197,1.4572812466619607,7.599350811678022
2036,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,3.4145663408665827,6.775383586492208,10.189949927358791,0.5104013211405851,0.22486212050249552,5.200963905280337,63.17534477952407,68.3763086848044,0.07606382978723407,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,49.22032578586101,3.714974218057383,1.4859896872229537,9.085340498900976
2037,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,3.5170033310925803,6.978645094086975,10.495648425179555,0.5052973079291793,0.22261349929747054,5.303422894214359,64.4198990716807,69.72332196589507,0.07606382978723404,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,54.52374868007537,3.788159210153114,1.515263684061245,10.60060418296222
2038,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,3.622513431025358,7.188004446909585,10.810517877934943,0.5002443348498874,0.22038736430449582,5.407900325230382,65.6889710833928,71.09687140862319,0.07606382978723406,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,59.93164900530575,3.86278594659313,1.545114378637252,12.145718561599473
2039,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,3.731188833956119,7.403644580316873,11.134833414272991,0.49524189150138853,0.21818349066145087,5.51443596163742,66.98304381373565,72.49747977537307,0.07606382978723406,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,65.44608496694318,3.9388828297410146,1.5755531318964056,13.721271693495877
2040,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,3.843124498974802,7.625753917726378,11.46887841670118,0.4902894725863747,0.21600165575483637,5.623070350081678,68.30260977686623,73.92568012694791,0.07606382978723407,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,71.06915531702485,4.016478821486912,1.606591528594766,15.327863222090643
2041,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,3.958418233944047,7.85452653525817,11.812944769202216,0.48538657786051087,0.213841639197288,5.733844835978286,69.6481711894705,75.38201602544879,0.07606382978723404,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,76.80300015300314,4.095603454270204,1.6382413817080819,16.966104603798726
2042,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,4.077170780962368,8.090162331315916,12.167333112278286,0.4805327120819058,0.21170322280531512,5.84680157924706,71.02024016190308,76.86704174115013,0.07606382978723407,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,82.6498017322502,4.176286842319327,1.670514736927733,18.636619340726458
2043,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,4.199485904391239,8.332867201255393,12.532353105646632,0.47572738496108674,0.20958619057726197,5.9619835703582265,72.41933889309257,78.3813224634508,0.07606382978723406,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,88.61178530260842,4.258559693113019,1.703423877245207,20.340043217971665
2044,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,4.325470481522976,8.582853217293055,12.90832369881603,0.47097011111147585,0.20749032867148937,6.079434646694283,73.8459998692865,79.92543451598078,0.07606382978723404,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,94.6912199493027,4.342453319067346,1.7369813276269372,22.077024545598604
2045,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,4.455234595968666,8.840338813811847,13.295573409780513,0.4662604100003611,0.20541542538477445,6.199199509234161,75.30076606671145,81.49996557594561,0.07606382978723404,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,100.89041945853687,4.427999649452973,1.7711998597811878,23.848224405379792
2046,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,4.588891633847726,9.105548978226203,13.69444061207393,0.4615978059003575,0.2033612711309267,6.321323739566075,76.78419115822565,83.10551489779172,0.07606382978723407,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,107.21174319810294,4.515231242547196,1.806092497018879,25.65431690239867
2047,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,4.726558382863159,9.37871544757299,14.105273830436149,0.45698182784135394,0.20132765841961744,6.445853817235527,78.29683972404273,84.74269354127826,0.07606382978723404,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,113.65759701533847,4.604181298025377,1.8416725192101495,27.49598942160882
2048,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,4.868355134349053,9.66007691100018,14.528432045349234,0.45241200956294036,0.19931438183542127,6.572837137435067,79.83928746660635,86.41212460404142,0.07606382978723406,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,120.23043415277354,4.694883669596476,1.8779534678385907,29.37394288944741
2049,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,5.014405788379524,9.949879218330185,14.964285006709709,0.4478878894673109,0.19732123801706702,6.702322029042536,81.41212142969847,88.11444345874101,0.07606382978723407,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,126.93275618181607,4.787372877887526,1.9149491511550103,31.28889204060242
2050,S2,"NATO→3.5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.035,0.035,5.16483796203091,10.24837559488009,15.413213556911,0.4434090105726379,0.19534802563689638,6.834357773014675,83.01594022186356,89.85029799487823,0.07606382978723406,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,133.76711395483073,4.881684123581911,1.9526736494327643,33.24156569003519
2025,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.027,0.023992067003357848,1.9029255750000003,3.3552434500000006,5.258169025000001,0.570065356543003,0.2511476745609034,2.9975,51.5025,54.5,0.055,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,2.9975,2.9975,0.0,0.0
2026,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.02817523080613562,0.024554539262902658,2.0453269741110756,3.536921213525879,5.582248187636955,0.564364702977573,0.2486361978152944,3.150423840362825,52.47574257382617,55.626166414188994,0.05663564547851391,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,6.147923840362825,3.05655075,0.0938730903628251,0.0938730903628251
2027,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.029889421405294894,0.02537496079590349,2.234858321811336,3.7647505113249418,5.999608833136278,0.5587210559477973,0.24614983583714145,3.352107782523633,53.448003532405664,56.800111314929296,0.0590158664291661,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,9.500031622886459,3.1167647997750003,0.23534298274863286,0.32921607311145795
2028,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.03223517646908584,0.026497652733675,2.482560065396861,4.049258008900724,6.531818074297584,0.5531338453883193,0.24368833747877003,3.61296964881315,54.41509705788671,58.02806670669986,0.06226245080806733,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,13.11300127169961,3.1781650663305676,0.43480458248258236,0.7640206555940403
2029,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.03517969004118492,0.02790691395582153,2.7906087160352064,4.39255374256505,7.183162458600256,0.5476025069344361,0.24125145410398233,3.933517770046828,55.37721100834262,59.310728778389446,0.06632050981440732,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,17.046519041746436,3.2407749181372805,0.6927428519095473,1.4567635075035876
2030,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.03849999999998644,0.029496033501672438,3.145610109264335,4.7819619156139215,7.927572024878256,0.5421264818650917,0.23883893956294247,4.2977467315793705,56.341816640926226,60.6395633725056,0.07087364243008383,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,21.34426577332581,3.3046181840245836,0.9931285475547869,2.4498920550583745
2031,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.041820309958787966,0.031085153047523344,3.5194000382427792,5.1907812806774185,8.710181318920197,0.5367052170464408,0.2364505501673131,4.674799755284918,57.32293639361342,61.99773614889833,0.07540274928841877,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,26.019065528610724,3.3697191622498686,1.3050805930350498,3.7549726480934242
2032,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.04476482353088705,0.032494414269669876,3.8802123048787225,5.588891229568796,9.46910353444752,0.5313381648759764,0.23408604466563993,5.031296095013967,58.33571309772392,63.36700919273788,0.07939929876934405,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,31.050361623624692,3.4361026297461916,1.595193465267775,5.350166113361199
2033,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.04711057859467799,0.03361710620744138,4.206048484156406,5.955448802419834,10.161497286576239,0.5260247832272167,0.23174518421898355,5.345199407435216,59.390300302399325,64.73549970983454,0.08256983311157139,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,36.395561031059906,3.5037938515521923,1.841405555883024,7.191571669244223
2034,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.04882476919383726,0.03443752774044221,4.489864764145169,6.283814556696128,10.773679320841296,0.5207645353949445,0.2294277323767937,5.610550106012039,60.489777560833716,66.10032766684576,0.08487930853066177,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,42.00611113707195,3.57281859042777,2.037731515584269,9.229303184828492
2035,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.049999999999972886,0.03499999999998703,4.735875646136936,6.578042316980288,11.313917963117223,0.515556890040995,0.22713345505302576,5.832968359243665,61.632131799642124,67.46510015888579,0.08645904838956069,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,47.83907949631561,3.643203116659197,2.189765242584468,11.41906842741296
2036,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.05,0.035,4.877951915523689,6.775383586492208,11.653335502015898,0.5104013211405851,0.22486212050249552,5.947877835923398,62.84628479609391,68.7941626320173,0.08645904838959712,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,53.78695733223901,3.714974218057383,2.232903617866015,13.651972045278976
2037,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.05,0.035,5.0242904729894,6.978645094086975,12.002935567076374,0.5052973079291793,0.22261349929747054,6.065051029291088,64.08435660657696,70.14940763586804,0.08645904838959712,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,59.852008361530096,3.788159210153114,2.2768918191379743,15.92886386441695
2038,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.05,0.035,5.175019187179083,7.188004446909585,12.363023634088668,0.5002443348498874,0.22038736430449582,6.184532534568123,65.34681843172652,71.53135096629464,0.08645904838959712,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,66.03654089609822,3.86278594659313,2.3217465879749932,18.250610452391943
2039,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.05,0.035,5.3302697627944555,7.403644580316873,12.733914343111328,0.49524189150138853,0.21818349066145087,6.306367825499116,66.63415075483155,72.94051858033066,0.08645904838959712,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,72.34290872159734,3.9388828297410146,2.3674849957581015,20.618095448150044
